State,Category,Sub-Category1,Sub-Category2,Sub-Category 3,Sub-Category 4,Display Names,2010-11,2011-12,2012-13
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),1. Crop Husbandry,State Loans-Crop,2.1,2.1,2.1
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),2. Soil and Water Conservation,State Loans-Soil,–,–,–
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),3. Food Storage and Warehousing,State Loans-Food,19.3,50.0,50.0
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),4. Co-operation,State Loans-Co-operation,"1,412.6",271.7,345.3
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),"5. Major and Medium Irrigation, etc.",State Loans-Irrigation,–,–,–
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),6. Power Projects,State Loans-Power,–,100.0,187.5
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),7. Village and Small Industries,State Loans-Village,338.3,299.4,105.0
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),8. Other Industries and Minerals,State Loans-Minerals,461.0,521.0,800.0
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),9. Rural Development,State Loans-Rur.Dev,9.0,16.9,–
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),1. Development Purposes (a + b),b) Economic Services (1 to 10),10. Others,State Loans-Others,"3,268.1","2,137.0","1,180.0"
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),2. Non-Development Purposes (a + b),,,State Loans-Non.Dev,–,–,–
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),2. Non-Development Purposes (a + b),a) Government Servants (other than Housing),,State Loans-Govt,–,–,–
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IV. Loans and Advances by State Governments (1+2),2. Non-Development Purposes (a + b),b) Miscellaneous,,State Loans-Misc.,–,–,–
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,V. Inter-State Settlement,,,,Inter-State Settlement,–,–,–
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,VI. Contingency Fund,,,,Contingency Fund,339.2,10.0,10.0
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,"VII. State Provident Funds, etc. (1+2)",,,,Tot.State PF,"1,41,956.2","1,95,455.7","2,00,722.6"
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,"VII. State Provident Funds, etc. (1+2)",1. State Provident Funds,,,State PF,"22,321.8","24,277.7","27,339.9"
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,"VII. State Provident Funds, etc. (1+2)",2. Others,,,other PF,"1,19,634.4","1,71,178.0","1,73,382.7"
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,VIII.Reserve Funds (1 to 4),,,,Reserve Funds,"13,572.3","1,987.3","1,652.4"
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,VIII.Reserve Funds (1 to 4),1.Depreciation / Renewal Reserve Funds,,,Depreciation,–,–,–
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,VIII.Reserve Funds (1 to 4),2. Sinking Funds,,,Sinking Funds,"12,104.1",100.0,–
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,VIII.Reserve Funds (1 to 4),3. Famine Relief Fund,,,Famine Relief Fund,–,–,–
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,VIII.Reserve Funds (1 to 4),4. Others,,,Other Reserves,"1,468.2","1,887.3","1,652.4"
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IX. Deposits and Advances (1 to 4),,,,Deposits and Advances,"51,688.6","58,012.1","75,137.4"
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IX. Deposits and Advances (1 to 4),1. Civil Deposits,,,Civil Deposits,"19,478.0","20,213.5","25,104.4"
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IX. Deposits and Advances (1 to 4),2. Deposits of Local Funds,,,Deposits-Local Funds,"30,886.1","37,117.0","49,576.5"
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IX. Deposits and Advances (1 to 4),3. Civil Advances,,,Civil Advances,6.5,1.5,1.7
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,IX. Deposits and Advances (1 to 4),4. Others,,,Other Deposits,"1,318.0",680.0,454.8
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,X. Suspense and Miscellaneous (1 to 4),,,,Tot.Suspense,"10,14,726.5","8,37,416.3","5,00,898.1"
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,X. Suspense and Miscellaneous (1 to 4),1. Suspense,,,Suspense,"99,867.2","1,00,736.2","1,00,736.2"
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,X. Suspense and Miscellaneous (1 to 4),2. Cash Balance Investment Accounts,,,Cash Balance,"5,85,224.1","3,80,000.0","25,000.0"
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,X. Suspense and Miscellaneous (1 to 4),3. Deposits with RBI,,,Deposits-RBI,–,–,–
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,X. Suspense and Miscellaneous (1 to 4),4. Others,,,Others,"3,29,635.3","3,56,680.1","3,75,161.8"
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,XI. Appropriation to Contingency Fund,,,,App.-Contingency Fund,–,–,–
Kerala,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,XII. Remittances,,,,Remittances,"81,053.7","80,870.9","81,376.8"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),,,,,Tot.Rev Exp,"3,46,648.1","4,50,594.9","5,16,053.5"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),,,,Dev.Exp,"1,64,682.5","2,25,881.5","2,65,775.4"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),,,social Services,"1,21,107.9","1,60,900.3","1,91,964.0"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),"1. Education, Sports, Art and Culture",,Dev.Exp-Education,"68,477.7","93,239.7","1,03,160.9"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),2. Medical and Public Health,,Dev.Exp-Medical,"17,488.5","23,909.5","27,924.0"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),3. Family Welfare,,Dev.Exp-Family Welfare,"2,159.8","2,575.4","3,985.5"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),4. Water Supply and Sanitation,,Dev.Exp-Water,"3,888.7","5,153.3","6,652.5"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),5. Housing,,Dev.Exp-Housing,984.1,"1,075.5",911.4
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),6. Urban Development,,Dev.Exp-Urb.Dev.,"3,738.3","4,645.8","10,479.4"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),"7. Welfare of Scheduled Castes, Scheduled Tribes and Other Backward Classes",,Dev.Exp-SC Welfare,"7,516.6","10,143.3","13,300.2"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),8. Labour and Labour Welfare,,Dev.Exp-Labor,"3,968.0","5,053.4","6,885.4"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),9. Social Security and Welfare,,Dev.Exp-Social Security,"10,618.2","12,567.5","16,087.7"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),10. Nutrition,,Dev.Exp-Nutrition,9.7,27.0,29.2
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),11. Relief on account of Natural Calamities,,Dev.Exp-Natural Calamities,"1,558.8","1,540.7","1,486.2"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),A. Social Services (1 to 12),12. Others*,,Dev.Exp-Others,699.7,969.3,"1,061.7"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),,,economic Services,"43,574.6","64,981.3","73,811.4"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),1. Agriculture and Allied Activities (i to xii),,Dev-agriculture,"20,647.9","29,165.5","33,364.4"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),2. Rural Development,,Dev-rural,"3,855.3","6,583.5","6,596.5"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),3. Special Area Programmes,,Dev-special,243.3,–,–
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),4. Irrigation and Flood Control,,Dev-irrigation,"3,275.9","4,612.6","4,468.4"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),5. Energy,,Dev-energy,"1,343.6","1,232.1","1,005.0"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),6. Industry and Minerals (i to iii),,Dev-industry,"3,075.6","2,981.2","3,986.3"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),7. Transport and Communications (i + ii),,Dev-transport,"7,400.0","14,709.8","16,967.9"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),"8. Science, Technology and Environment",,Dev-science,496.1,"1,006.7","1,126.0"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),I. DEVELOPMENTAL EXPENDITURE (A + B),B. Economic Services (1 to 9),9. General Economic Services (i to iv),,Dev-general,"3,236.9","4,314.1","5,143.9"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),II. NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F),,,,Non-Dev.,"1,54,183.9","1,90,215.1","2,08,897.8"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),II. NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F),A. Organs of State,,,Non-Dev.-Organs of state,"4,368.4","5,711.8","5,219.5"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),II. NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F),B. Fiscal Services (i + ii),,,Non-Dev.-Fiscal,"6,931.5","9,115.3","9,455.4"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),II. NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F),C. Interest Payments and Servicing of Debt (1 + 2),,,Non-Dev.-Debt Servicing,"59,646.6","63,684.3","72,343.3"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),II. NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F),D. Administrative Services (i to v),,,Non-Dev.-Admin,"19,500.1","27,212.7","29,216.8"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),II. NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F),E. Pensions,,,Non-Dev.-Pension,"57,674.9","77,307.4","81,780.5"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),II. NON-DEVELOPMENTAL EXPENDITURE (General Services) (A to F),F. Miscellaneous General Services,,,Non-Dev.-Miscellaneous ,"6,062.4","7,183.6","10,882.5"
Kerala,TOTAL REVENUE EXPENDITURE (I+II+III),III. Grants-in-Aid and Contributions,,,,Grants.,"27,781.7","34,498.3","41,380.3"
Maharashtra,Total Expenditure,,,,,Tot. Exp.,"51,57,440.6","51,70,171.7","50,19,922.2"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,,,,,Tot.Cap.Disbursements,"40,92,846.9","38,96,456.5","36,54,330.0"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,,,,Tot.Cap.Outlay,"1,79,633.7","1,82,513.3","2,24,440.5"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,,,Dev.Exp,"1,74,218.8","1,72,629.1","2,12,177.9"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),,social Services,"12,407.1","25,972.1","31,433.9"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),"1. Education, Sports, Art and Culture",Education,"1,399.0","1,890.8","1,631.9"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),2. Medical and Public Health,Medical,"1,825.5","5,240.1","5,038.6"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),3. Family Welfare,Family Welfare,–,–,–
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),4. Water Supply and Sanitation,Water,"2,932.5","3,652.2","1,551.7"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),5. Housing,Housing,319.3,549.0,760.5
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),6. Urban Development,Urb.Dev.,46.7,341.3,330.5
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),"7. Welfare of Scheduled Castes, Scheduled Tribes and Other Backward Classes",SC Welfare,"4,774.4","11,542.3","18,530.8"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),8. Social Security and Welfare,Social,212.2,317.9,277.7
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(a) Social Services (1 to 9),9. Others *,Others *,897.5,"2,438.5","3,312.1"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),,economic Services,"1,61,811.8","1,46,657.0","1,80,744.0"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),1. Agriculture and Allied Activities,Agriculture,"14,072.6","13,897.7","15,548.0"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),2. Rural Development,Rur.Dev.,"7,762.5","9,751.3","29,345.1"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),3. Special Area Programmes,Special Programmes,631.3,905.0,855.0
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),of which: Hill Areas,,"91,314.9","73,863.3","81,587.7"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),4. Major and Medium Irrigation and Flood Control,Irrigation,"21,054.0","19,247.8","21,480.4"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),5. Energy,Energy,29.2,62.1,46.7
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),6. Industry and Minerals ,Industry and Minerals,"25,085.6","27,894.2","30,905.3"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),7. Transport (i + ii),Transport,–,–,–
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),8. Communications,Communications,–,–,–
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),"9.Science,Technology and Environment",Science,"1,861.6","1,035.6",975.9
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,1. Development (a + b) Sub Category 2,(b) Economic Services (1 to 10),10. General Economic Services,Gen.Eco.Services,,,
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,I. Total Capital Outlay (1 + 2) Sub Category 1,2. Non-Development (General Services),,,Non-Dev.,"5,414.9","9,884.2","12,262.7"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),,,,Internal Debt,"42,906.3","56,107.9","89,806.7"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),1.Market Loans,,,Market Loans,"9,138.9","12,500.0","10,738.8"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),2.Loans from LIC,,,Loans-LIC,–,15.0,15.0
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),3.Loans from SBI and other Banks,,,Loans-SBI,–,–,–
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),4. Loans from NABARD,,,Loans-NABARD,"2,624.0","4,372.6","5,010.2"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),5. Loans from National Co-operative Development Corporation,,,Loans-NCDC,–,–,–
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),6.WMA from RBI,,,WMA-RBI,–,–,"3,000.0"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),7.Special Securities issued to NSSF,,,Securities-NSSF,"23,505.0","31,371.7","36,010.4"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,II. Discharge of Internal Debt (1 to 8),8. Others,,,Oth-Debt,"7,638.4","7,848.6","35,032.3"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,III. Repayment of Loans to the Centre (1 to 7),,,,Loan from centre,"4,829.8","4,972.6","6,172.4"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,III. Repayment of Loans to the Centre (1 to 7),1. State Plan Schemes,,,state plan,"4,612.5","4,751.5","5,940.8"
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,III. Repayment of Loans to the Centre (1 to 7),2. Central Plan Schemes,,,central plan,8.3,8.3,8.3
Maharashtra,TOTAL CAPITAL DISBURSEMENTS (I to XII) category,III. Repayment of Loans to the Centre (1 to 7),3. Centrally Sponsored Schemes,,,centrally sponsered,146.3,151.2,159.4
